SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
15000016,TEA EARL GREY BOH 2G.(1x1000),ชาเอิร์ลเกรย์ BOH 2G.(1x1000),CASE,,,4670,,,,A,7,,
15000017,TEA ENGLISH BREAKFAST BOH 2G.(1x1000)/CASE,TEA ENGLISH BREAKFAST BOH 2G.(1x1000)/CASE,CASE,,,2990,,,,A,7,,
15000039,TEA CAMERON HIGHLANDS 2G.BOH(1x1000)/CASE,TEA CAMERON HIGHLANDS 2G.BOH(1x1000)/CASE,CASE,,,1990,,,,A,7,,
15000041,TEA CAMERONIAN GOLD BLEND BOH 2G.(1x20)/BX-0102,TEA CAMERONIAN GOLD BLEND BOH 2G.(1x20)/BX-0102,box,,,31.8,,,,A,7,,
