SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment,
15090035,WHITE SUGAR(NOLOGO) 7G.(1x2000)/CASE,น้ำตาลทรายขาวซอง (ไม่มีโลโก้) 7ก.(1x2000)/ลัง,Case,0,0,1200,,,,A,7,,,
15090002,BROWN SUGAR NO LOGO 7G. (1x2000)/CASE ,น้ำตาลทรายแดงซองไม่มีโลโก้ 7ก.(1x2000)/ลัง,CASE,0,0,1300,,,,A,7,,,
,,,,,,,,,,,,,,
