StoreId,ProductCode,ProductDesc1,ProductDesc2,InventoryUnit,Qty
1FD01,BV150003,SNACK PEANUT SALTED TONG GARDEN 18/20 G.(1x12)(213330),ถั่วลิสงอบเกลือ ทองการ์เด้น 18/20ก.(1x12)/(213330),PCS,5.0000
1FD01,BV150004,SNACK-CHOC COIN GOLD SMALL (1x60) (8850305320264),ขนมตกแต่ง-ช็อคคอยน์เหรียญทองเล็ก (1x60)(8850305320264),PCS,0.0000
1FD01,BV150005,SNACK-CHOC COIN GOLDEN BALL 120G. (8850305320400),ขนมตกแต่ง-ช็อคโกแลตช็อคคอยน์บอลทอง 120ก.(8850305320400),BOX,2.0000
1FD01,BV150006,SNACK-CHOCOLATE MILK BON O BON 14G.(1x24) (821468),ขนมตกแต่ง-ช็อกโกแลตสอดไส้นมบอนโอบอน 14ก.(1x24) (821468),PCS,3.0000
1FD01,BV150007,SNACK-CHOCOLATE MILK IN WAFER KITKAT 17 G.(1x24)(42289),ขนมตกแต่ง-ช็อกโกแลตนมสอดไส้เวเฟอร์คิทแคท17ก.(1x24)(42289),PCS,0.0000
1FD01,BV150008,SNACK-COOKIES SANWICH OREO 28.5/27.6ก. (1x12)(197584),ขนมตกแต่ง-คุกกี้ช็อกวนิลาโอริโอ 28.5/27.6ก. (1x12)(197584),PCS,1.0000
1FD01,BV150009,SNACK-SALLED BEANS TONGGARDEN 20/25 G.(1x12)(835183),ถั่วปากอ้าอบเกลือ ทองการ์เด้น 20/25ก.(1x12)/(835183),PCS,0.0000
1FD01,BV150010,SNACK-WHITE WAFER BENG BENG  22/25G.(1x12)(808303),ขนมขบเคี้ยว-ไวท์ช็อกโกแลตเวเฟอร์เบงเบง 22/25ก.(1x12)(808303),PCS,0.0000
1FD01,BV200011,COKE CAN 325 ML.(1x24)/(358579),โค้ก(กระป๋อง) 325มล.(1x24)/(358579),CAN,0.0000
1FD01,BV200012,COKE LIGHT CAN 325 ML.(1x24)/(100512),โค้กไลท์(กระป๋อง) 325มล.(1x24)/(100512),CAN,0.0000
1FD01,BV200013,COKE PLASTIC BTL 1.25 L. (1x12)/(358891),โค้ก(ขวด) 1.25ล.(1x12)/(358891),BTL,0.0000
1FD01,BV200014,WATER DRINKING CHANG 1500 ML.(1x6)/PACK,น้ำดื่มช้าง 1500 มล.(1x6)/แพ็ค,BTL,0.0000
1FD01,BV200015,WATER DRINKING  CHANG 600 ML.(1x12)/(110140),น้ำดื่มช้าง 600 มล.(1x12)/แพ็ค(110140),BTL,0.0000
1FD01,BV200016,WATER DRINKING TANK 18.90L.,น้ำดื่มถัง 18.90 ลิตร,TANK,0.0000
1FD01,BV200017,ORANGE FANTA CAN 325 ML.(1x24)/(358657),น้ำส้มแฟนต้า(กระป๋อง) 325มล.(1x24)/(358657),CAN,0.0000
1FD01,BV200018,ORANGE FANTA PLASTIC BTL 1.25L.(1x12)/(359151),น้ำส้มแฟนต้า(ขวด) 1.25ล.(1x12)/(359151),BTL,0.0000
1FD01,BV200019,WATER SPARKLING MINERAL CHANG(GLASS BTL.)350ML.1x24/PACK,น้ำแร่ธรรมชาติ ตราช้าง(ขวดแก้วชนิดอัดก๊าซ) 350มล.(1x24)/แพ็ค,BTL,0.0000
1FD01,BV200020,SCHWEPPES GINGER ALE CAN 330 ML. (1x24) (146882),SCHWEPPES GINGER ALE CAN 330 ML. (1x24) (146882),CAN,0.0000
1FD01,BV200021,SCHWEPPES TONIC WATER CAN 330 ML. (1x24) (146879),SCHWEPPES TONIC WATER CAN 330 ML. (1x24) (146879),CAN,0.0000
1FD01,BV200022,SODA WATER ONE WAY SINGHA 325 ML.(1x24)/(160629),โซดาวันเวย์ สิงห์ 325มล.(1x24)/(160629),BTL,0.0000
1FD01,BV200023,SPRITE CAN 325 ML. (1x24) (358839),SPRITE CAN 325 ML. (1x24) (358839),CAN,0.0000
1FD01,BV200024,SPRITE PLASTIC BTL 1.25 L. (1x12) (358930),SPRITE PLASTIC BTL 1.25 L. (1x12) (358930),BTL,0.0000
1FD01,BV200025,WATER NATURAL SANPELLGRINO 500 ML.(1x6)/(225218),น้ำแร่ธรรมชาติ ซานเพลลีกรีโน 500 มล.(1x6)/(225218),BTL,0.0000
1FD01,BV200026,WATER MINERE 500ML. (1x12)/(198281),นํ้าแร่มิเนเร่ 500 มล.(1x12)/(198281),BTL,1.0000
1FD01,BV200027,WATER ARO 350 ML. (1x18) (200553),น้ำดื่ม เอโร่ 350มล.(1x18)/(200553),BTL,0.0000
1FD01,BV200028,AURA Natural Mineral Water 330 ML (1x15) (215408),น้ำแร่ธรรมชาติ ออร่า 330 ML (1x15) (215408),BTL,0.0000
1FD01,BV200029,ESPRESSO BIRDY 180ML.(1*6)/PACK(151318),กาแฟเอสเปรสโซ เบอร์ดี้ 180 มล.(1*6)/(151318),CAN,0.0000
1FD01,BV200030,ROBUSTA BIRDY 180ML.(1*6)/PACK,กาแฟโรบัสต้า เบอร์ดี้ 180มล.(1*6)/แพ็ค,CAN,0.0000
1FD01,BV200031,COKE ZERO CAN 325 ML. (1x24) (100511),โค้กซีโร่(กระป๋อง) 325มล.(1x24)/(100511),CAN,0.0000
1FD01,BV200032,WATER DRINKING CRYSTAL 500ML.1x24/CASE,น้ำดื่ม คริสตัล 500มล.1x24/ลัง,BTL,0.0000
1FD01,BV200033,WATER DRINKING  BTL 330ML.(1x12)/(834640),น้ำดื่มเพียวไลท์ เนสเล่ 330 มล.(1x12)/(834640),BTL,0.0000
1FD01,BV200034,WATER DRINKING S.P.A. 19L.,น้ำดื่ม ตราเอสพีเอ 19 ลิตร,TANK,0.0000
1FD01,BV200035,ORANGE FANTA CAN 325ML.(1x6)/(163773),น้ำส้มแฟนต้า(กระป๋อง)325มล.(1x6)/(163773),CAN,0.0000
1FD01,BV200036,WATER MINERAL STILL CHANG(GLASS BTL.) 350 ML.(1x24),น้ำแร่ธรรมชาติ ตราช้าง(ขวดแก้ว) 350 มล.(1x24)/แพ็ค,BTL,0.0000
1FD01,BV200037,RED BULL CAN 250 ML. (1x24) (227728),RED BULL CAN 250 ML. (1x24) (227728),CAN,0.0000
1FD01,BV200038,SCHWEPPES SODA WATER CAN 330 ML. (1x24) (146880),SCHWEPPES SODA WATER CAN 330 ML. (1x24) (146880),CAN,0.0000
1FD01,BV200039,SODA WATER ROCK 325 ML.(1x24)/(810465),โซดาร๊อค 325มล. (1x24)/(810465),BTL,0.0000
1FD01,BV200040,RED BULL BTL 150 ML  (1x10 PCS) (128499),กระทิงแดงขวด 150 มล. (1x10 ขวด) (128499),BTL,0.0000
1FD01,BV210041,BEER CHANG CLASSIC CAN 320 ML.(1*24)/(250315),เบียร์ช้างคลาสสิค(กระป๋อง)320มล. (1*24)/(250315),CAN,0.0000
1FD01,BV210042,BEER CHANG COLD BREW CAN 490 ML.(1x12)/(854716),เบียร์ช้างโคลด์บูรว์(กระป๋อง)490มล.(1x12)/(854716),CAN,0.0000
1FD01,BV210043,BEER CHANG LARGE 620 ML.(1x12)/(190814),เบียร์ช้างคลาสสิค(ขวด)620มล.(1x12)/(190814),CAN,0.0000
1FD01,BV210044,BEER CHANG(DRAUGHT) 30L./TANK,เบียร์ช้างสด 30 ลิตร/ถัง,ML,0.0000
1FD01,BV210045,BEER HEINEKEN CAN 320 ML.(1x24)(805003),เบียร์ไฮเนเก้น 320มล.(1x24)/(805003),CAN,0.0000
1FD01,BV210046,BEER SINGHA CAN 320 ML.(1x24)/(223275),เบียร์สิงห์(กระป๋อง) 320มล.(1x24)/(223275),CAN,0.0000
1FD01,BV210047,BEER CHANG COLD BREW BTL 620ML.(1x12)/(853030),เบียร์ช้างโคลด์บูรว์(ขวด )620มล.(1x12)/(853030),BTL,0.0000
1FD01,BV210048,BEER CHANG CLASSIC SMALL BTL 320ML.(1x24)/(330603),เบียร์ช้างคลาสสิค(ขวด ) 320 ML.(1x24)/(330603),BTL,0.0000
1FD01,BV210049,BEER CORONA EXTRA BTL 330 ML. (1x24),เบียร์โคโรน่าเอ็กซ์ตร้า(ขวด) 330มล.(1x24)/ลัง,BTL,0.0000
1FD01,BV210050,BEER HEINEKEN DRAUGHT 30L./TANK,เบียร์ไฮเนเก้นสด 30ล./ถัง,ML,0.0000
1FD01,BV210051,BEER SINGHA DRAUGHT  30L./TANK,เบียร์สิงห์สด 30ล./ถัง,ML,0.0000
1FD01,BV210052,BEER HEINEKEN SMALL BTL 330ML.(1x24)/(203866),เบียร์ไฮเนเก้น(ขวด )330มล.(1x24)/(203866),BTL,0.0000
1FD01,BV210053,BEER LEO CAN  330 ML.(1x24)/(343824),เบียร์ลีโอ(กระป๋อง)330มล.(1x24)/(343824),CAN,0.0000
1FD01,BV210054,SAN MIGUEL SMALL BTL 330 ML. (1x24),SAN MIGUEL SMALL BTL 330 ML. (1x24),BTL,0.0000
1FD01,BV210055,BEER SINGHA 620 ML.(1x12)/(800080),เบียร์สิงห์(ขวด) 620มล.(1x12)/(800080),BTL,0.0000
1FD01,BV210056,BEER SINGHA SMALL 320 ML.(1x24)/(190333),เบียร์สิงห์(ขวด) 320มล.(1x24)/(190333),BTL,0.0000
1FD01,BV220057,CAMPARI BITTER 75 CL. (158697),CAMPARI BITTER 75 CL. (158697),ML,0.0000
1FD01,BV220065,MARTINI BIANCO 100 CL. (184495),MARTINI BIANCO 100 CL. (184495),ML,0.0000
1FD01,BV220081,MARTINI EXTRA DRY 100 CL,MARTINI EXTRA DRY 100 CL,ML,0.0000
1FD01,BV220083,ANGOSTURA AROMATIC BITTERS 200 ML.,ANGOSTURA AROMATIC BITTERS 200 ML.,ML,0.0000
1FD01,BV220096,MARTINI ROSSO 100 CL.,MARTINI ROSSO 100 CL.,ML,0.0000
1FD01,BV220118,Aperol Aperitif 70 cl.,Aperol Aperitif 70 cl.,ML,0.0000
1FD01,BV220120,CAMPARI BITTER 70 CL,CAMPARI BITTER 70 CL,ML,0.0000
1FD01,BV220124,DOBONET ROUGE 75 LTR,DOBONET ROUGE 75 LTR,ML,0.0000
1FD01,BV220126,FENET BRANCA 70 CL,FENET BRANCA 70 CL,ML,0.0000
1FD01,BV220134,PERNOD 75 CL,PERNOD 75 CL,ML,0.0000
1FD01,BV220136,RICARD 75 CL.,RICARD 75 CL.,ML,0.0000
1FD01,BV260150,JUICE ORANGE MALEE  200 ML.(1x24)/(106047),น้ำผลไม้-ส้มเขียวหวานมาลี 200มล.(1x24)/(106047),BOX,2.0000
1FD01,BV260154,JUICE ORANGE TANGERINE TIPCO 200ML.(1x6)/(180115),น้ำผลไม้-ส้มเขียวหวานทิปโก้ 200มล.(1x6)/(180115),BOX,0.0000
1FD01,BV260155,JUICE ORANGE MANDARIN TIPCO 200ML.(1x6)/(103089),น้ำผลไม้-ส้มแมนดารินทิปโก้  200มล.(1x6)/(103089),BOX,0.0000
1FD01,BV260156,JUICE SAI NAM PHUENG TIPCO (1x6) (150667),น้ำผลไม้-น้ำส้มสายน้ำผึ้งทิปโก้ 200มล.(1x6)/(150667),BOX,0.0000
1FD01,BV260180,JUICE MANDARIN JUICE MALEE 200 ML. (1x24)/(104254),น้ำผลไม้-ส้มแมนดารินมาลี 200 มล.(1x24)/(104254),BOX,0.0000
1FD01,BV260181,JUICE MANDARIN ORANGE MALEE 200 ML. (1x6)/(104254),น้ำผลไม้-น้ำส้มแมนดารินมาลี 200 มล.(1x6)/(104254),BOX,0.0000
1FD01,BV260182,JUICE ORANGE 200ML. (1*6)/(150666),น้ำผลไม้-ส้มโชกุนยี่ห้อทิปโก้ 200 มล.(1*6)/(150666),BOX,0.0000
1FD01,BV260184,JUICE PINEAPPLE MALEE 200 ML. (1x24),น้ำผลไม้-สับปะรดมาลี 200มล.(1x24),BOX,0.0000
1FD01,BV260185,JUICE REDGRAPE MALEE 200 ML. (1x6)/(106002),น้ำผลไม้-องุ่นแดงมาลี 200มล. (1x6)/(106002),BOX,0.0000
1FD01,BV260188,JUICE RED GRAPE TIPCO 200 ML.(1x6)/(438087),น้ำผลไม้-องุ่นแดงทิปโก้  200มล.(1x6)/(438087),BOX,0.0000
1FD01,BV260189,JUICE TANGERINE TIPCO 200 ML.(1x24)/(180115),น้ำผลไม้-น้ำส้มเขียวหวานทิปโก้  200 มล.(1x24)/(180115),BOX,0.0000
1FD01,CO700001,ANAKENA BIRDMAN MERLOT 750 ML.,ANAKENA BIRDMAN MERLOT 750 ML.,BTL,0.0000
1FD01,CO700002,ANAKENA BIRDMAN SAUVIGNON BLANC 750 ML.,ANAKENA BIRDMAN SAUVIGNON BLANC 750 ML.,BTL,0.0000
1FD01,CO700003,BELLEVILLE CHARDONNAY VIOGNIER 75 CL.,BELLEVILLE CHARDONNAY VIOGNIER 75 CL.,BTL,0.0000
1FD01,CO700004,ECLIPSE LUNAR WHITE CHARDONNAY 750 ML.,ECLIPSE LUNAR WHITE CHARDONNAY 750 ML.,BTL,0.0000
1FD01,CO700005,ECLIPSE SOLAR RED SHIRAZ CABERNET 750 ML.,ECLIPSE SOLAR RED SHIRAZ CABERNET 750 ML.,BTL,0.0000
1FD01,CO700006,OXFORD LANDING CABERNET SHIRAZ 750 ML.,OXFORD LANDING CABERNET SHIRAZ 750 ML.,BTL,0.0000
1FD01,CO700007,BELLE VILLE GRENACHE SHIRAZ MERLOT,BELLE VILLE GRENACHE SHIRAZ MERLOT,BTL,0.0000
1FD01,CO700008,BELLEVILLE SPARKLING BRUT,BELLEVILLE SPARKLING BRUT,BTL,0.0000
1FD01,CO700009,GERARD BERTRAND 6EME SENS WHITE,GERARD BERTRAND 6EME SENS WHITE,BTL,0.0000
1FD01,CO700010,OXFORD LANDING CHARDONNAY 750 ML.,OXFORD LANDING CHARDONNAY 750 ML.,BTL,0.0000
1FD01,CO700011,PROSECCO SPUMANTE IL FRESCO BRUT VILLA SANDI,PROSECCO SPUMANTE IL FRESCO BRUT VILLA SANDI,BTL,0.0000
1FD01,CO700012,PUNCTUM FINCA FABIAN VERDEJO,PUNCTUM FINCA FABIAN VERDEJO,BTL,0.0000
1FD01,CO700013,VILLA SANDI PINOT GRIGIO DELLE VENEZIE,VILLA SANDI PINOT GRIGIO DELLE VENEZIE,BTL,0.0000
1FD01,CO700014,20 CONO SUR TOCORNAL CABERNET SAUVIGNON,20 CONO SUR TOCORNAL CABERNET SAUVIGNON,BTL,0.0000
1FD01,CO700015,OXFORD LANDING SAUVIGNON BLANC,OXFORD LANDING SAUVIGNON BLANC,BTL,0.0000
1FD01,CO700016,TAHUNA PINOT NOIR,TAHUNA PINOT NOIR,BTL,0.0000
1FD01,CO700017,BELLEVILLE ELEGANT WHITE CHARDONNAY 70 CL,BELLEVILLE ELEGANT WHITE CHARDONNAY 70 CL,ML,0.0000
1FD01,EN310001,BATTERY CR2430 3V,ถ่านกระดุม CR2430 3V,PCS,0.0000
1FD01,FD100001,BACON SMOKED US (0.25-0.3 MM) 27-30 PCS/KG 5KG.,BACON SMOKED US (0.25-0.3 MM) 27-30 PCS/KG 5KG.,KG,0.0000
1FD01,FD100002,BACON SMOKED US (2.0-2.5 MM/S) 35-43 PCS/KG 5KG.,BACON SMOKED US (2.0-2.5 MM/S) 35-43 PCS/KG 5KG.,KG,0.0000
1FD01,FD100003,BALLS FISH SHEET 500G.,ลูกชิ้นปลาแผ่น 500 กรัม,G,0.0000
1FD01,FD100004,BEEF BONE CUT,กระดูกวัวตัด,KG,0.0000
1FD01,FD100005,BEEF MEAT BALLS CHAMP 1KG.,ลูกชิ้นเนื้อแชมป์ 1 กก.,KG,0.0000
1FD01,FD100006,BEEF TENDERLOIN LOCAL,เนื้อสันในวัวไทย,KG,0.0000
1FD01,FD100007,BEEF TOP ROUND,เนื้อสะโพกวัวไทย,KG,0.0000
1FD01,FD100008,CHICKEN  CUTED,ไก่สับชิ้น(แกง),KG,0.0000
1FD01,FD100009,CHICKEN BLOOD,เลือดไก่,KG,0.0000
1FD01,FD100010,CHICKEN CHILL BOLOGNA 1.5 KG.,โบโลญญ่าไก่พริก 1.5 กก.,KG,0.0000
1FD01,FD100011,CHICKEN MEAT BALL,ลูกชิ้นไก่,KG,0.0000
1FD01,FD100012,CHICKEN SAUSAGE FRESH 3.5" 1KG.,ไส้กรอกไก่สด 3.5 นิ้ว 1 กก.,KG,0.0000
1FD01,FD100013,CHICKEN SAUSAGE OHO/KG,ไส้กรอกหนังกรอบไก่ทอง/กก.,KG,0.0000
1FD01,FD100014,FERMENTED GRILL CHICKEM JPM 850G.(149987),แหนมไก่ดอนเมืองเจพีเอ็ม 850ก.(149987),PCS,0.0000
1FD01,FD100015,FISH BALL ARO 800G.(100920),ลูกชิ้นปลากลมขนาดใหญ่เอโร่ 800ก.(100920),G,0.0000
1FD01,FD100016,POKR FRESH  SAUSAGE 3.5",ไส้กรอกหมูสด 3.5 นิ้ว,KG,0.0000
1FD01,FD100017,PORK FRESH SAUSAGE 4",ไส้กรอกหมูสด 4",KG,0.0000
1FD01,FD100018,GRASS FED AUS. FRPZEN BEEF MINCE 3 KG.,เนื้อบดออสเตรเลีย 3 กก.,KG,0.0000
1FD01,FD100019,KAI YO SIZE 1KG.,ไก่ยอแท่ง 1 กก.,KG,0.0000
1FD01,FD100020,MIXED OFFAL CHICKEN,เครื่องในไก่,KG,0.0000
1FD01,FD100021,N.BACON 5 KG.,เบคอนสด(เอ็น) 5 กก.,KG,0.0000
1FD01,FD100022,PEPPERONI,เปปเปอร์โรนี่,KG,0.0000
1FD01,FD100023,PORK BELLY,หมูสามชั้น,KG,0.0000
1FD01,FD100024,PORK BONE ( SPRIA ) SLICED,ซี่โครงหมูสับ,KG,0.0000
1FD01,FD100025,PORK CHILL BOLOGNA 1.5KG.,โบโลญญ่าหมูพริก 1.5 กก.,KG,0.0000
1FD01,FD100026,PORK CHOP S-PURE,หมูสันนอกติดกระดูก(ทั้งเส้น),KG,0.0000
1FD01,FD100027,PORK FAT,มันหมูแข็ง,KG,0.0000
1FD01,FD100028,PORK HIP SLICED,หมูเนื้อแดงหั่น,KG,0.0000
1FD01,FD100029,PORK LIVER,ตับหมู,KG,0.0000
1FD01,FD100030,PORK MEAT GROUND B,หมูบดเกรด B ปนมัน 20%,KG,0.0000
1FD01,FD100031,PORK MINCED A,หมูบดเกรด A,KG,0.0000
1FD01,FD100032,PORK NECK,คอหมู,KG,0.0000
1FD01,FD100033,PORK TENDERLOIN,สันในหมู,KG,0.0000
1FD01,FD100034,PORK TOP ROUND,สะโพกหมู,KG,0.0000
1FD01,FD100035,ROUND YAOWARAT FISH BALLS AFM 1KG.(894015),ลูกชิ้นปลาเยาวราชกลมเอเอฟเอ็ม 1 กก.(894015),KG,0.0000
1FD01,FD100036,SMOKED BACON LOUISIANA 12KG.,เบคอนรมควันสไลด์หลุยเซียน่า 12 กก./ลัง,KG,0.0000
1FD01,FD100037,เนื้อน่องลาย,เนื้อน่องลาย,KG,0.0000
1FD01,FD100038,ไก่ตอน,ไก่ตอน,KG,0.0000
1FD01,FD100039,ซี่โครงหมูแผ่น 5 นิ้ว,ซี่โครงหมูแผ่น 5 นิ้ว,KG,0.0000
1FD01,FD100040,BEEF MEAT GROUND,เนื้อไทยบด,KG,0.0000
1FD01,FD100041,BEEF TENDERLOIN LOCAL (AAA),เนื้อสันในวัวโคขุนแต่ง,KG,0.0000
1FD01,FD100042,CHICKEN BOLOGNA 1.5 KG.,โบโลญญาไก่ 1.5KG.,KG,0.0000
1FD01,FD100043,CHICKEN HAM,ไก่แฮม,KG,0.0000
1FD01,FD100044,PORK BOLOGNA 1.5KG.,โบโลญญ่าหมู 1.5KG.,KG,0.0000
1FD01,FD100045,PORK RIB FROZEN SIZE 600-700G. (6-7KG./BOX),ซี่โครงหมูแผ่นขนาด 5 นิ้ว 600-700 (6-7กก./กล่อง),KG,0.0000
1FD01,FD100046,HAM(PORK),หมูแฮม,KG,0.0000
1FD01,FD100047,PORK CHOP,หมูสันนอกติดกระดูก,KG,0.0000
1FD01,FD100048,KANIKAMAOKO 500G./PACK,ปูอัด 500G./แพ็ค,G,0.0000
1FD01,FD100049,BACON SMOKED FLORIDA KING 1KG.,เบคอนรมควันตราฟลอริด้า 1 กก.,KG,0.0000
1FD01,FD100050,BACON SMOKED SLIED AA B&B 1KG.,เบคอนสไลด์ เอเอบีแอนบี 1 กก.,KG,0.0000
1FD01,FD100051,BALL FISH,ลูกชิ้นปลากล้วย,KG,0.0000
1FD01,FD100052,BALL FISH SMALL,ลูกชิ้นปลากลมเล็ก(ลูกชิ้นปลาบัวลอย),KG,0.0000
1FD01,FD100053,BEEF BONE LOCAL,กระดูกวัว,KG,0.0000
1FD01,FD100054,BEEF STRIPLON LOCAL,เนื้อสันนอกวัวไทย,KG,0.0000
1FD01,FD100055,BEER HAM,เบียร์แฮม,KG,0.0000
1FD01,FD100056,CHICKEN BLOOD(ก้อน),เลือดไก่(ก้อน),KG,0.0000
1FD01,FD100057,CHICKEN BREAST WITH SKIN SLICE,อกไก่ติดหนังสไลด์,KG,0.0000
1FD01,FD100058,CHICKEN BREAST WITH WING,อกไก่ติดปีก,KG,0.0000
1FD01,FD100059,CHICKEN CUTED,ไก่สับชิ้น(ทอด),KG,0.0000
1FD01,FD100060,CHICKEN HAM GSB 1KG.(150711),ไก่แผ่นรมควันจีเอสบี 1 กก.(150711),KG,0.0000
1FD01,FD100061,CHICKEN 'S TENDON BALLS,ลูกชิ้นเอ็นไก่,KG,0.0000
1FD01,FD100062,CHICKEN SAUSAGE,ไส้กรอกไก่รมควัน(หนังกรอบ) 1000ก.,KG,0.0000
1FD01,FD100063,CHICKEN SAUSAGE 3" GF,ไส้กรอกไก่(จีเอฟ),KG,0.0000
1FD01,FD100064,CHICKEN SAUSAGE 3.5" BATAGRO,ไส้กรอกไก่ 3.5นิ้ว(เบทาโกร),KG,0.0000
1FD01,FD100065,CHICKEN WHOLE,ไก่ตัว,KG,0.0000
1FD01,FD100066,CHORIZO 1.5-1.8 KG.,CHORIZO 1.5-1.8 KG.,KG,0.0000
1FD01,FD100067,COOKED HAM RODE TSS 1KG.,คุ๊กแฮมทีเอสเอส 1 กก.,KG,0.0000
1FD01,FD100068,DRIED SALAMI 0.7-1 KG.,ดรายซาลามี่ 0.7-1 กก.,KG,0.0000
1FD01,FD100069,FISH BALL - LAMTONG,ลูกชิ้นปลากล้วยญี่ปุ่น,KG,0.0000
1FD01,FD100070,FISH BALL - PFP 500G.,ลูกชิ้นปลายี่ห้อ PFP 500ก.,G,0.0000
1FD01,FD100071,FISH MEAT BALL,ลูกชิ้นปลากลมธรรมดา,KG,0.0000
1FD01,FD100072,HOG'S MAW,กระเพาะหมู,KG,0.0000
1FD01,FD100073,KOCHSCHINKEN 3.5-4 KG.,คุ๊กชิงเก้นแท่ง 3.5-4 กก.,KG,0.0000
1FD01,FD100074,LAMB CHOP 8 RIB AUS,ซี่โครงแกะ 8 ซี่ แบบแต่งปลายออสเตรเลีย,KG,0.0000
1FD01,FD100075,LAMB LEG BONELESS ( AUS ),ขาแกะไม่มีกระดูกออสเตรเลีย,KG,0.0000
1FD01,FD100076,LAMP SHOULDER BONELESS NZ,ไหล่แกะไม่ติดกระดูกนิวซีแลนด์,KG,0.0000
1FD01,FD100077,LOUK CHIN PLA,ลูกชิ้นปลากลม,PACK,0.0000
1FD01,FD100078,MORTADELLA 3-3.2 KG.,มอลตาเดล่าแท่ง 3-3.2 กก.,KG,0.0000
1FD01,FD100079,MORTADELLA WITH PISTACHIOS 2KG.(C002),MORTADELLA WITH PISTACHIOS 2KG.(C002),KG,0.0000
1FD01,FD100080,PARIS HAM 2 KG,แฮมปารีส 2 KG.,KG,0.0000
1FD01,FD100081,PORK BELLY SLICED,หมูสามชั้น(หั่น),KG,0.0000
1FD01,FD100082,PORK CARILANG SLICED,ซี่โครงหมูอ่อนสับ,KG,0.0000
1FD01,FD100083,PORK LEG,ขาหมู (ขาหลัง),KG,0.0000
1FD01,FD100084,PORK LOIN,หมูสันนอก,KG,0.0000
1FD01,FD100085,PORK MEAT BALL,ลูกชิ้นหมูธรรมดา,KG,0.0000
1FD01,FD100086,PORK MEAT BALLS(HAMPRANG),ลูกชิ้นหมูฮัมเพล้ง,KG,0.0000
1FD01,FD100087,PORK VIENNA SAUSAGE,ไส้กรอกเวียนนา,KG,0.0000
1FD01,FD100088,PROSCIUTTO CRUDO DEBONED 5KG.(58025),PROSCIUTTO CRUDO DEBONED 5KG.(58025),KG,0.0000
1FD01,FD100089,RUGBY YAOWARAT FISH BALLS AFM 1 KG. (894013),ลูกชิ้นปลารักบี้เยาวราช เอเอฟเอ็ม 1 กก.(894013),KG,0.0000
1FD01,FD100090,SALAME BELUCKY,ซาลามี่บีลัคกี้,KG,0.0000
1FD01,FD100091,SALAMI MILANO(C003),ซาลามี่มิลาโน่(C003),KG,0.0000
1FD01,FD100092,SKINED DUCK MEAT BB1 1KG.,อกเป็ดเนื้อติดหนัง(BB1) 1 กก.,KG,0.0000
1FD01,FD100093,SMOKED DUCK BREAST 1 กก.,อกเป็ดรมควัน 1 กก.,KG,0.0000
1FD01,FD100094,SRIPLOPN AUS EBONY PRIME MB4-5 GRAINFED 5-7.5KG/PCS,เนื้อสันนอกออสเตรเลียเกรด MB4-5/5-7.5กก./ชิ้น,KG,0.0000
1FD01,FD100095,เล็บมือนาง(ตีนไก่),เล็บมือนาง(ตีนไก่),KG,0.0000
1FD01,FD100096,แหนมเอ็นไก่ 1KG,แหนมเอ็นไก่ 1KG,KG,0.0000
1FD01,FD100097,แหนมไก่ ดอนเมืองย่าง เจพีเอ็ม850ก.(10ชิ้น)(149987),แหนมไก่ดอนเมืองย่าง(เจพีเอ็ม) 850ก.(1*10)/(149987),PCS,0.0000
1FD01,FD100098,ไส้อ่อนหมู,ไส้อ่อนหมู,KG,0.0000
1FD01,FD100099,กระดูกเล้งหมู สับ,กระดูกเล้งหมู(สับ),KG,0.0000
1FD01,FD100100,ข้อไก่,ข้อไก่,KG,0.0000
1FD01,FD100101,ขั้วตับหมู,ขั้วตับหมู,KG,0.0000
1FD01,FD100102,ขาหมู (ขาหน้า),ขาหมู (ขาหน้า),KG,0.0000
1FD01,FD100103,ปลาเส้นทอดมหาชัย 700ก.(827687),ปลาเส้นทอดมหาชัย 70ก.(827687),BAG,0.0000
1FD01,FD100104,หมูสามชั้นแผ่นมันบางๆ,หมูสามชั้นแผ่นมันบางๆ,KG,0.0000
1FD01,FD100105,หมูสามชั่นหั่นเต๋า,หมูสามชั่นหั่นเต๋า,KG,0.0000
1FD01,FD100106,หมูสามชั้นหั่นเส้นยาว,หมูสามชั้นหั่นเส้นยาว,KG,0.0000
1FD01,FD110107,BLACK CAVIAR 80G. (891074),ไข่ปลาคาเวียร์ลัมพ์ฟิชสีดำ 80ก.(891074),G,0.0000
1FD01,FD110108,CAT FISH FRESH,ปลาดุกตัว,KG,0.0000
1FD01,FD110109,CAT FISH FRESH SLICED,ปลาดุกหั่นเนื้อล้วน,KG,0.0000
1FD01,FD110110,CUTTLE FISH LARGE W 3-4 PCS/KG.,หมึกหอมใหญ่ลอก 3-4 ตัว/กก.,KG,0.0000
1FD01,FD110111,GARUPA WHOLE SIZE 1KG.,ปลาเก๋าตัว 1 กก./ตัว,KG,0.0000
1FD01,FD110112,PHUKET LOBSTER 400-700G.,กุ้งมังกร 400-700 กรัม,KG,0.0000
1FD01,FD110113,PLA DAENG FISH (HEAD CUT),ปลากล้วยแดง(ตัดหัว),KG,0.0000
1FD01,FD110114,PLA TU (HEAD CUT),ปลาทูลัง(ตัดหัว),KG,0.0000
1FD01,FD110115,PRAWN IQF SIZE 41-50 PCS/KG.(816722),กุ้งขาวแช่แข็ง 41-50 ตัว/กก.(816722),KG,0.0000
