SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'14000027,นมสดพาสเตอร์ไรส์ไขมัน 0% รสจืด ยี่ห้อเมจิ 2 ลิตร(132865),นมสดพาสเตอร์ไรส์ไขมัน 0% รสจืด ยี่ห้อเมจิ 2 ลิตร(132865),Gal,,,99.75,,,,A,7,,
'14000028,นมสดพาสเตอร์ไรส์ รสจืด ยี่ห้อเมจิ 2 ลิตร(1950),นมสดพาสเตอร์ไรส์ รสจืด ยี่ห้อเมจิ 2 ลิตร(1950),Gal,,,99.75,,,,A,7,,
'14000026,นมข้าวโอ๊ตบาริสต้า ยี่ห้อโอ๊ตลี่ 1 ลิตร(909821),นมข้าวโอ๊ตบาริสต้า ยี่ห้อโอ๊ตลี่ 1 ลิตร(909821),Gal,,,103.04,,,,A,7,,
