SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'20000008,SODA WATER ONE WAY SINGHA 325 ML.(1x24)/(160629),โซดาวันเวย์ สิงห์ 325มล.(1x24)/(160629),TRAY,1,19,182.24,,,,A,7,,
'20000008,SODA WATER ONE WAY SINGHA 325 ML.(1x24)/(160629),โซดาวันเวย์ สิงห์ 325มล.(1x24)/(160629),TRAY,20,49,180.37,,,,A,7,,
21000001,BEER CORONA EXTRA BTL 330 ML. (1x24),เบียร์โคโรน่าเอ็กซ์ตร้า(ขวด) 330 มล.(1x24)/ลัง,CASE,1,1,1577.57,,,,A,7,,
'21010006,BEER SINGHA CAN 320 ML.(1x24)/(223275),เบียร์สิงห์(กระป๋อง) 320 มล.(1x24)/(223275),TRAY,1,1,789.72,,,,A,7,,
21010012,BEER LEO CAN  320 ML.(1x24)/(343824),เบียร์ลีโอ(กระป๋อง) 320 มล.(1x24)/(343824),TRAY,1,1,723.36,,,,A,7,,
21010014,BEER SINGHA 620 ML.(1x12)/(800080),เบียร์สิงห์(ขวด) 620 มล.(1x12)/(800080),CASE,1,1,663.55,,,,A,7,,
21010015,BEER SINGHA SMALL 320 ML.(1x24)/(190333),เบียร์สิงห์(ขวด) 320 มล.(1x24)/(190333),CASE,1,1,799.07,,,,A,7,,
'21010016,DRAUGHT BEER LEO 30LTR.,เบียร์สด ยี่ห้อลีโอ 30 ลิตร,TRAY,1,1,3271.03,,,,A,7,,
'21010022,BEER SINGHA DRAUGHT 30L./TANK,เบียร์สิงห์สด 30ล./ถัง,TANK,1,1,3598.13,,,,A,7,,
