SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'21010011,BEER HEINEKEN SMALL BTL 330ML.(1x24)/(203866),เบียร์ไฮเนเก้น(ขวด )330มล.(1x24)/(203866),CASE,,,,,,,N,0,,
'21010012,BEER LEO CAN  330 ML.(1x24)/(343824),เบียร์ลีโอ(กระป๋อง)330มล.(1x24)/(343824),TRAY,,,,,,,N,0,,
'21010013,SAN MIGUEL SMALL BTL 330 ML. (1x24),SAN MIGUEL SMALL BTL 330 ML. (1x24),CASE,,,,,,,N,0,,
'21010014,BEER SINGHA 620 ML.(1x12)/(800080),เบียร์สิงห์(ขวด) 620มล.(1x12)/(800080),CASE,,,,,,,N,0,,
'21010015,BEER SINGHA SMALL 320 ML.(1x24)/(190333),เบียร์สิงห์(ขวด) 320มล.(1x24)/(190333),CASE,,,,,,,N,0,,
'21010016,DRAUGHT BEER LEO 30LTR.,เบียร์สด ยี่ห้อลีโอ 30 ลิตร,Tank,,,,,,,A,7,,
'22000001,CAMPARI BITTER 75 CL. (158697),CAMPARI BITTER 75 CL. (158697),BTL,,,,,,,N,0,,
'22000002,MARTINI BIANCO 100 CL. (184495),MARTINI BIANCO 100 CL. (184495),BTL,,,,,,,N,0,,
'22000003,MARTINI EXTRA DRY 100 CL,MARTINI EXTRA DRY 100 CL,BTL,,,,,,,N,0,,
'22000004,ANGOSTURA AROMATIC BITTERS 200 ML.,ANGOSTURA AROMATIC BITTERS 200 ML.,BTL,,,,,,,N,0,,
'22000005,MARTINI ROSSO 100 CL.,MARTINI ROSSO 100 CL.,BTL,,,,,,,N,0,,
'22000006,Aperol Aperitif 70 cl.,Aperol Aperitif 70 cl.,BTL,,,,,,,N,0,,
'22000007,CAMPARI BITTER 70 CL,CAMPARI BITTER 70 CL,BTL,,,,,,,N,0,,
'22000008,DOBONET ROUGE 75 LTR,DOBONET ROUGE 75 LTR,BTL,,,,,,,N,0,,
'22000009,FENET BRANCA 70 CL,FENET BRANCA 70 CL,BTL,,,,,,,N,0,,
'22000010,PERNOD 75 CL,PERNOD 75 CL,BTL,,,,,,,N,0,,
'22000011,RICARD 75 CL.,RICARD 75 CL.,BTL,,,,,,,N,0,,
'22010001,H.W.PEACH BRANDY 75 CL,H.W.PEACH BRANDY 75 CL,BTL,,,,,,,N,0,,
'22010002,HENNESSY V.S.O.P 70 CL. (132952),HENNESSY V.S.O.P 70 CL. (132952),BTL,,,,,,,N,0,,
'22010003,REGENCY 70 CL. (153760),REGENCY 70 CL. (153760),BTL,,,,,,,N,0,,
'22010004,H.W.CHERRY BRANDY 75 CL. (185902),H.W.CHERRY BRANDY 75 CL. (185902),BTL,,,,,,,N,0,,
'22010005,REMY MARTIN V.S.O.P 70 CL,REMY MARTIN V.S.O.P 70 CL,BTL,,,,,,,N,0,,
'22010006,FINE CALVADOS PERE MAGLOT 70 CL,FINE CALVADOS PERE MAGLOT 70 CL,BTL,,,,,,,N,0,,
'22010007,H.W.APRICOT BRANDY 75 CL,H.W.APRICOT BRANDY 75 CL,BTL,,,,,,,N,0,,
'22020001,MOOZE BLUE CURACAO 700 ML,MOOZE BLUE CURACAO 700 ML,BTL,,,,,,,N,0,,
'22020002,MOOZE MINT GREEN 700 ML,MOOZE MINT GREEN 700 ML,BTL,,,,,,,N,0,,
'22020003,MOOZE TRIPLE SEC 700 ML,MOOZE TRIPLE SEC 700 ML,BTL,,,,,,,N,0,,
'22020004,MOOZE COCONUT  700 ML,MOOZE COCONUT  700 ML,BTL,,,,,,,N,0,,
'22020005,D.O.M BENEDICTINE LIQUEUR 70 CL,D.O.M BENEDICTINE LIQUEUR 70 CL,BTL,,,,,,,N,0,,
'22020006,H.W. CREAM DE BANANA 75 CL,H.W. CREAM DE BANANA 75 CL,BTL,,,,,,,N,0,,
'22020007,H.W. CREAM DE CACAO WHITE 75 CL,H.W. CREAM DE CACAO WHITE 75 CL,BTL,,,,,,,N,0,,
'22020008,H.W.BLUE CURACAO 75 CL,H.W.BLUE CURACAO 75 CL,BTL,,,,,,,N,0,,
'22020009,H.W.ORANGE CURACAO 75 CL,H.W.ORANGE CURACAO 75 CL,BTL,,,,,,,N,0,,
'22020010,MIDORI MELON LIQUEUR 70 CL,MIDORI MELON LIQUEUR 70 CL,BTL,,,,,,,N,0,,
'22020011,MOOZE MELON 700 ML./BOTTLE,MOOZE MELON 700 ML./BOTTLE,BTL,,,,,,,N,0,,
'22020012,PEACH SCHNAPP 70 CL.,PEACH SCHNAPP 70 CL.,BTL,,,,,,,N,0,,
'22020013,SOUTHERN COMFORT 75 CL,SOUTHERN COMFORT 75 CL,BTL,,,,,,,N,0,,
'22020014,COINTREAU 70 CL. (156848),COINTREAU 70 CL. (156848),BTL,,,,,,,N,0,,
'22020015,H.W.CREME DE CLASSIC 75 CL,H.W.CREME DE CLASSIC 75 CL,BTL,,,,,,,N,0,,
'22020016,AMARETTO 75 CL,AMARETTO 75 CL,BTL,,,,,,,N,0,,
'22020017,CHERRY HERRING 70 CL,CHERRY HERRING 70 CL,BTL,,,,,,,N,0,,
'22020018,COPA DE ORO COFFEE LIQUEUR 70 CL,COPA DE ORO COFFEE LIQUEUR 70 CL,BTL,,,,,,,N,0,,
'22020019,DRUMBUIE 70 CL,DRUMBUIE 70 CL,BTL,,,,,,,N,0,,
'22020020,H.W.CREME DE BANANA 75 CL,H.W.CREME DE BANANA 75 CL,BTL,,,,,,,N,0,,
'22020021,H.W.CREME DE CACAO WHITE  75 CL,H.W.CREME DE CACAO WHITE  75 CL,BTL,,,,,,,N,0,,
'22020022,H.W.CREME DE MENTHE GREEN 75 CL,H.W.CREME DE MENTHE GREEN 75 CL,BTL,,,,,,,N,0,,
'22020023,H.W.SAMBUCA 75 CL,H.W.SAMBUCA 75 CL,BTL,,,,,,,N,0,,
'22020024,MOOZE STREWBERRY 700 ML./BOTTLE,MOOZE STREWBERRY 700 ML./BOTTLE,BTL,,,,,,,N,0,,
'22030001,BAILEY'S IRISH CREAM 70 CL,BAILEY'S IRISH CREAM 70 CL,BTL,,,,,,,N,0,,
'22050001,KHALUA 70 CL.(64961),KHALUA 70 CL.(64961),BTL,,,,,,,N,0,,
'22070001,MOOZE ORANGE CURACAO 700 ML,MOOZE ORANGE CURACAO 700 ML,BTL,,,,,,,N,0,,
'22080001,MOOZE VODKA 700 ML,MOOZE VODKA 700 ML,BTL,,,,,,,N,0,,
'22080002,SMIRNOFF VODKA 70 CL. (107967),SMIRNOFF VODKA 70 CL. (107967),BTL,,,,,,,N,0,,
'22080003,ABSOLUTE VODKA 70 CL. (176697),ABSOLUTE VODKA 70 CL. (176697),BTL,,,,,,,N,0,,
'22090001,MOOZE TEQUILA 700 ML,MOOZE TEQUILA 700 ML,BTL,,,,,,,N,0,,
'22090002,SIERRA TEQUILA SILVER 70 CL. (166613),SIERRA TEQUILA SILVER 70 CL. (166613),BTL,,,,,,,N,0,,
'22090003,SIRRA TEQUILA 70 CL.,SIRRA TEQUILA 70 CL.,BTL,,,,,,,N,0,,
'22100001,GORDON'S DRY GIN 70 CL.(108848),GORDON'S DRY GIN 70 CL.(108848),BTL,,,,,,,N,0,,
'22100002,MOOZE GIN 700 ML,MOOZE GIN 700 ML,BTL,,,,,,,N,0,,
'22100003,BOMBAY GIN 75 CL,BOMBAY GIN 75 CL,BTL,,,,,,,N,0,,
'22100004,TANQUERAY GIN 75 ML,TANQUERAY GIN 75 ML,BTL,,,,,,,N,0,,
'22100005,PIMM'S NO.1 70 CL,PIMM'S NO.1 70 CL,BTL,,,,,,,N,0,,
'22120001,PALM LEAF COCONUT 70 CL,PALM LEAF COCONUT 70 CL,BTL,,,,,,,N,0,,
'22120002,PAMPERO WHITE RUM 75 CL,PAMPERO WHITE RUM 75 CL,BTL,,,,,,,N,0,,
'22120003,BACARDI WHIITE RUM 75 CL. (933478),BACARDI WHIITE RUM 75 CL. (933478),BTL,,,,,,,N,0,,
'22130001,CAPTAIN MORGAN BLACK 75 CL. (124117),CAPTAIN MORGAN BLACK 75 CL. (124117),BTL,,,,,,,N,0,,
'22130002,MOOZE RUM 700 ML,MOOZE RUM 700 ML,BTL,,,,,,,N,0,,
'22130003,MALIBU 70 CL. (151225),MALIBU 70 CL. (151225),BTL,,,,,,,N,0,,
'22130004,PHOENIX COCONUT RUM 70 CL. (132304),PHOENIX COCONUT RUM 70 CL. (132304),BTL,,,,,,,N,0,,
'22130005,PHOENIX PEACH 70 CL. (228344),PHOENIX PEACH 70 CL. (228344),BTL,,,,,,,N,0,,
'22130006,SAILOR JERRY RUM 700 ML.,SAILOR JERRY RUM 700 ML.,BTL,,,,,,,N,0,,
'22130007,CHALONG BAY 700 ML.,CHALONG BAY 700 ML.,BTL,,,,,,,N,0,,
'22140001,SANG SOM 70 CL. (192995),SANG SOM 70 CL. (192995),BTL,,,,,,,N,0,,
'22140002,REGENCY 350 ML. (153761),รีเจนซี(ขวดแบน) 350มล.(153761),BTL,,,,,,,N,0,,
'22140003,MEKHONG 70 CL,MEKHONG 70 CL,BTL,,,,,,,N,0,,
'22140004,SAENG SOME 70 CL,แสงโสม 70 CL,BTL,,,,,,,N,0,,
'22140005,YEOW NGERN (เหยี่ยวเงิน) 70 CL,YEOW NGERN (เหยี่ยวเงิน) 70 CL,BTL,,,,,,,N,0,,
'22140006,สุราข้าวหอมนิยมไทย 40 ดีกรี 330มล.(1x3)/(857958),สุราข้าวหอมนิยมไทย 40 ดีกรี 330มล.(1x3)/(857958),BTL,,,,,,,N,0,,
'22150001,JACK DANIEL'S 70 CL. (184603),JACK DANIEL'S 70 CL. (184603),BTL,,,,,,,N,0,,
'22150002,JAMESON WHISKY 70 CL. (105149),JAMESON WHISKY 70 CL. (105149),BTL,,,,,,,N,0,,
'22150003,JIM BEAM 70 CL. (210498),JIM BEAM 70 CL. (210498),BTL,,,,,,,N,0,,
'22150004,JOHNNIE RED LABEL 70 CL. (113126),JOHNNIE RED LABEL 70 CL. (113126),BTL,,,,,,,N,0,,
'22150005,JOHNNIE BLACK LABLE 70 CL. (113087) ,JOHNNIE BLACK LABLE 70 CL. (113087),BTL,,,,,,,N,0,,
'22150006,BALLENTINE'S FINEST 1 L. (151196),BALLENTINE'S FINEST 1 L. (151196),BTL,,,,,,,N,0,,
'22150007,CANADIAN CLUB 75 CL,CANADIAN CLUB 75 CL,BTL,,,,,,,N,0,,
'22150008,CHIVAS REGEL 70 CL,CHIVAS REGEL 70 CL,BTL,,,,,,,N,0,,
'22150009,BALLANTINE'S FINEST 70 CL,BALLANTINE'S FINEST 70 CL,BTL,,,,,,,N,0,,
'24000001,WHITE WINE FOR COOKING GOSSIPS 3L.(836001),ไวท์ขาวปรุงอาหารกอสซิบ 3ล.(836001),BOX,,,,,,,N,0,,
'24010001,RED WINE FOR COOKING GOSSIPS 3 L. (836004),ไวท์แดงปรุงอาหารกอสซิบ 3 ลิตร(836004),BOX,,,,,,,N,0,,
'24010002,TIO PEPE DRY SHERRY 75 CL,TIO PEPE DRY SHERRY 75 CL,BTL,,,,,,,N,0,,
'24020001,FRESCO N.V.SPARKLING WINE PEACH.750 ML,FRESCO N.V.SPARKLING WINE PEACH.750 ML,BTL,,,,,,,N,0,,
'24020002,FRESCO SPARKLING MOSCATO 750 ML.,FRESCO SPARKLING MOSCATO 750 ML.,BTL,,,,,,,N,0,,
'24020003,FRESCO SPARKLING PEACH 750 ML.,FRESCO SPARKLING PEACH 750 ML.,BTL,,,,,,,N,0,,
'26000001,JUICE ORANGE MALEE  200 ML.(1x24)/(106047),น้ำผลไม้-ส้มเขียวหวานมาลี 200มล.(1x24)/(106047),CASE,,,,,,,N,0,,
'26000002,JUICE ORANGE TANGERINE TIPCO 200ML.(1x6)/(180115),น้ำผลไม้-ส้มเขียวหวานทิปโก้ 200มล.(1x6)/(180115),PACK,,,,,,,N,0,,
'26000003,JUICE ORANGE MANDARIN TIPCO 200ML.(1x6)/(103089),น้ำผลไม้-ส้มแมนดารินทิปโก้  200มล.(1x6)/(103089),PACK,,,,,,,N,0,,
'26000004,JUICE SAI NAM PHUENG TIPCO (1x6) (150667),น้ำผลไม้-น้ำส้มสายน้ำผึ้งทิปโก้ 200มล.(1x6)/(150667),PACK,,,,,,,N,0,,
'26000005,JUICE MANDARIN JUICE MALEE 200 ML. (1x24)/(104254),น้ำผลไม้-ส้มแมนดารินมาลี 200 มล.(1x24)/(104254),CASE,,,,,,,N,0,,
'26000006,JUICE MANDARIN ORANGE MALEE 200 ML. (1x6)/(104254),น้ำผลไม้-น้ำส้มแมนดารินมาลี 200 มล.(1x6)/(104254),PACK,,,,,,,N,0,,
'26000007,JUICE ORANGE 200ML. (1*6)/(150666),น้ำผลไม้-ส้มโชกุนยี่ห้อทิปโก้ 200 มล.(1*6)/(150666),PACK,,,,,,,N,0,,
'26000008,JUICE PINEAPPLE MALEE 200 ML. (1x24),น้ำผลไม้-สับปะรดมาลี 200มล.(1x24),CASE,,,,,,,N,0,,
'26000009,JUICE REDGRAPE MALEE 200 ML. (1x6)/(106002),น้ำผลไม้-องุ่นแดงมาลี 200มล. (1x6)/(106002),PACK,,,,,,,N,0,,
'26000010,JUICE RED GRAPE TIPCO 200 ML.(1x6)/(438087),น้ำผลไม้-องุ่นแดงทิปโก้  200มล.(1x6)/(438087),PACK,,,,,,,N,0,,
'26000011,JUICE TANGERINE TIPCO 200 ML.(1x24)/(180115),น้ำผลไม้-น้ำส้มเขียวหวานทิปโก้  200 มล.(1x24)/(180115),CASE,,,,,,,N,0,,
'26010001,SYRUP CONCENTRATED-CARAMEL LONGBEAC 740 ML.(810422),ไซรัปเข้มข้น-กลิ่นคาราเมลลองบีช 740มล.(810422),BTL,,,,,,,N,0,,
'26010002,JUICE CRANBERRY TIPCO 1 L.(1x3)/(167690),น้ำผลไม้-แครนเบอร์รี่ทิปโก้ 1ลิตร(1x3)/(167690),BOX,,,,,,,N,0,,
'26010003,JUICE CONCENTRATED-LYCHEES SQUASH DING FONG 760 ML.(210416),น้ำผลไม้เข้มข้น-ลิ้นจี่สควอชติ่งฟง 760มล.(210416),BTL,,,,,,,N,0,,
'26010004,JUICE GUAVA MALEE 1L.,น้ำผลไม้-ฝรั่งมาลี 1 ลิตร,BOX,,,,,,,N,0,,
'26010005,JUICE CONCENTRATED-CRANBERRY OCEAN SPRAY 1L.(857270),น้ำผลไม้เข้มข้น-แครนเบอรี่โอเชี่ยนสเปรย์ 1 ลิตร(857270),BTL,,,,,,,N,0,,
'26010006,JUICE CONCENTRATED-GRENADINE RED JUMBO A 730 ML.,น้ำหวานเข้มข้น-แกรนนาดีนสีแดงตราจัมโบ้เอ 730 มล.,BTL,,,,,,,N,0,,
'26010007,JUICE CAN-LYCEE MALEE 20OZ.(1x3)/(303329),ผลไม้กระป๋อง-ลิ้นจี่ในน้ำเชื่อมมาลี 20OZ.(1x3)(303329),CAN,,,,,,,N,0,,
'26010008,JUICE CONCENTRATED-MANGO SQUASH 760 ML.,น้ำผลไม้เข้มข้น-มะม่วงสควอช 760มล.,BTL,,,,,,,N,0,,
'26010009,JUICE ORANGE MALEE 1 L (693134),น้ำผลไม้-ส้มเขียวหวานมาลี 1 ลิตร(693134),BOX,,,,,,,N,0,,
'26010010,TOMATO JUICE DOI KHAM 1 L. (212782),น้ำมะเขือเทศดอยคำ 1 ลิตร(212782),BOX,,,,,,,N,0,,
'26010011,SYRUP CONCENTRATED-VANILLA LONGBEACH 740 ML.(810423),ไซรัปเข้มข้น-กลิ่นวานิลลาลองบีช 740มล.(810423),BTL,,,,,,,N,0,,
'26010012,SYRUP CONCENTRATED-POMEGRANATE LONGBEAC 740ML.(821305),ไซรัปเข้มข้น-กลิ่นทับทิมลองบีช 740 มล.(821305),BTL,,,,,,,N,0,,
'26010013,SYRUP CONCENTRATED-HULBLUEBOY SA-LA 710ML.,ไซรับเข้มข้น-กลิ่นสละสีแดงเฮลซ์บลูบอย 710 มล.,BTL,,,,,,,N,0,,
'26010014,JUICE CONCENTRATED-PEACH KOOL MIX 1.89L.(1x6),น้ำผลไม้เข้มข้น-พีชคูลมิกซ์ 1.89L.(1x6),BTL,,,,,,,N,0,,
'26010015,JUICE CONCENTRATED-STRAWBERRY SQUASH 750ML.,น้ำผลไม้เข้มข้น-สตอเบอรี่สควอซ 750มล.,BTL,,,,,,,N,0,,
'26010016,JUICE APPLE ARO 1L.(1x3)/(151346),น้ำแอปเปิ้ล เอโร่ 1 ลิตร(1x3)/(151346),BOX,,,,,,,N,0,,
'26010017,SYRUP BANANA FLAVOURED LONGBEACH 740 ML.,ไซรัปเข้มข้น-กลิ่นกล้วยลองบีช 740 มล.,BTL,,,,,,,N,0,,
'26010018,JUICE CRANBERRY LIGO 946ML.,น้ำผลไม้เเคนเบอร์รี่ ลิโก้ 946มล.,BTL,,,,,,,N,0,,
'26010019,JUICE CONCENTRATED-MANGO SQUASH DING FONG 760ML.(823948),น้ำผลไม้เข้มข้น-มะม่วงสควอชติ่งฟง 760มล.(823948),BTL,,,,,,,N,0,,
'26010020,JUICE CONCENTRATED-PASSION SQUASH DING FONG 760ML.(210515),น้ำผลไม้เข้มข้น-เสาวรสสควอชติ่งฟง 760มล.(210515),BTL,,,,,,,N,0,,
'26010021,JUICE CONCENTRATED-PINEAPPLE SQUASH DING FONG 760ML.(210516),น้ำผลไม้เข้มข้น-สับปะรดสควอชติ่งฟง 760มล.(210516),BTL,,,,,,,N,0,,
'26010022,JUICE GRAPE MALEE 1L.(1x3)/(757835),น้ำผลไม้องุ่นมาลี 1 ลิตร(1x3)/(757835),BOX,,,,,,,N,0,,
'26010023,JUICE CONCENTRATED-KIWI SQUASH 750 ML.,น้ำผลไม้เข้มข้น-กวีสควอช 750มล.,BTL,,,,,,,N,0,,
'26010024,JUICE CONCENTRATED-BANANA KOOL MIX (1x6 BTL) 1.89 L.,น้ำผลไม้เข้มข้น-กล้วยคูลมิกซ์ 1.89L.(1x6),BTL,,,,,,,N,0,,
'26010025,JUICE CONCENTRATED-BLUE RASPBERRY KOOL MIX(1 X 6 BTL) 1.89 L.,น้ำผลไม้เข้มข้น-บลูราสเบอรี่คูลมิกซ์ 1.89L.(1x6),BTL,,,,,,,N,0,,
'26010026,JUICE CONCENTRATED-MANGO KOOL MIX(1x6 BTL) 1.89 L.,น้ำผลไม้เข้มข้น-มะม่วงคูลมิกซ์ 1.89L.(1x6),BTL,,,,,,,N,0,,
'26010027,JUICE CONCENTRATED-MARGARITA  KOOL MIX(1x6 BTL) 1.89 L.,น้ำผลไม้เข้มข้น-มาการิต้าคูลมิกซ์ 1.89L.(1x6),BTL,,,,,,,N,0,,
'26010028,JUICE CONCENTRATED-PINA COLADA KOOL MIX(1x6 BTL) 1.89 L.,น้ำผลไม้เข้มข้น-พีน่าโคลาด่าคูลมิกซ์ 1.89L.(1x6),BTL,,,,,,,N,0,,
'26010029,JUICE CONCENTRATED-STRAWBERRY  KOOL MIX(1 X 6 BTL) 1.89 L.,น้ำผลไม้เข้มข้น-สตรอเบอรี่คูลมิกซ์ 1.89L.(1x6),BTL,,,,,,,N,0,,
'26010030,JUICE CONCENTRATED-LYCHEE SQUASH 750ML.,น้ำผลไม้เข้มข้น-ลิ้นจี่สควอซ 750มล.,BTL,,,,,,,N,0,,
'26010031,SYRUP CONCENTRATED-LYCHEE 750ML.,ไซรัปเข้มข้น-ลิ้นจี่ 750มล.,BTL,,,,,,,N,0,,
'26010032,SYRUP CONCENTRATED-LYCHEE LONGBEACH 740ML.(810413),ไซรัปเข้มข้น-กลิ่นลิ้นจี่ลองบีช 740มล.(810413),BTL,,,,,,,N,0,,
'26010033,JUICE CONCENTRATED-PASSION FRUIT SQUASH 750 ML.,น้ำผลไม้เข้มข้น-เสาวรสสควอซ 750มล.,BTL,,,,,,,N,0,,
'26010034,SYRUP CONCENTRATED-STRAWBERRY 750ML.,ไซรัปเข้มข้น-สตอรเบอรี่ 750มล.,BTL,,,,,,,N,0,,
'26010035,SYRUP CONCENTRATED-CREAM SODA HELBLUEBOY 710 ML.,น้ำหวานเข้มข้น-กลิ่นครีมโซดาเฮลซ์บลูบอย 710มล.,BTL,,,,,,,N,0,,

