SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment,,,,,
17010003,ขาหมูเยรมันยี่ห้อซีพีคุโรบุตะ 700ก./ชิ้น,ขาหมูเยอรมันยี่ห้อซีพีคุโรบุตะ 700ก./ชิ้น,PCS,,,295,,,,N,0,,,,,,,
'10010023,ขาหมู (ขาหน้า),ขาหมู (ขาหน้า),KG,,,80,,,,N,0,,,,,,,
'16010008,SHRIMP SHAOMAI (1x40PCS.),ขนมจีบกุ้ง (1x40ชิ้น),PACK,,,185,,,,A,7,,,,,,,
11010002,PRAWN IQF SIZE 41-50 PCS/KG.(816722),กุ้งขาวแช่แข็ง 41-50 ตัว/กก.(816722),KG,,,350,,,,N,0,,,,,,,
'10000001,BEEF BONE CUT,กระดูกวัวตัด,KG,,,55,,,,N,0,,,,,,,
'10000008,BEEF BONE LOCAL,กระดูกวัว,KG,,,55,,,,N,0,,,,,,,
'10010015,HOG'S MAW,กระเพาะหมู,KG,,,250,,,,N,0,,,,,,,
'10050031,CHICKEN SAUSAGE,ไส้กรอกไก่รมควัน(หนังกรอบ) 1000ก.,KG,,,300,,,,N,0,,,,,,,
'10050032,"CHICKEN SAUSAGE 3"" GF",ไส้กรอกไก่(จีเอฟ),KG,,,120,,,,N,0,,,,,,,
'10050033,"CHICKEN SAUSAGE 3.5"" BATAGRO",ไส้กรอกไก่ 3.5นิ้ว(เบทาโกร),KG,,,120,,,,N,0,,,,,,,
'14060008,QUAIL EGG PEEL(1x50),ไข่นกกระทาปอกเปลือก(1x50),PACK,,,50,,,,N,0,,,,,,,
'10020001,CHICKEN  CUTED,ไก่สับชิ้น(แกง),KG,,,50,,,,N,0,,,,,,,
'10020008,CHICKEN MEAT GROUND,ไก่บด,KG,,,65,,,,N,0,,,,,,,
'10020023,CHICKEN WHOLE,ไก่ตัว,KG,,,62,,,,N,0,,,,,,,
'10050020,CHICKEN HAM,ไก่แฮม,KG,,,155,,,,N,0,,,,,,,
'10050016,PORK CHILL BOLOGNA 1.5KG.,โบโลญญ่าหมูพริก 1.5 กก.,KG,,,215,,,,N,0,,,,,,,
'10050021,PORK BOLOGNA 1.5KG.,โบโลญญ่าหมู 1.5KG.,KG,,,215,,,,N,0,,,,,,,
'10050005,CHICKEN CHILL BOLOGNA 1.5 KG.,โบโลญญ่าไก่พริก 1.5 กก.,KG,,,215,,,,N,0,,,,,,,
'10050019,CHICKEN BOLOGNA 1.5 KG.,โบโลญญาไก่ 1.5KG.,KG,,,215,,,,N,0,,,,,,,
'10020019,CHICKEN BLOOD(ก้อน),เลือดไก่(ก้อน),KG,,,35,,,,N,0,,,,,,,
'10020002,CHICKEN BLOOD,เลือดไก่,KG,,,35,,,,N,0,,,,,,,
'10020024,เล็บมือนาง(ตีนไก่),เล็บมือนาง(ตีนไก่),KG,,,120,,,,N,0,,,,,,,
'10050015,PEPPERONI,เปปเปอร์โรนี่,KG,,,595,,,,A,7,,,,,,,
'10000009,BEEF STRIPLON LOCAL,เนื้อสันนอกวัวไทย,KG,,,325,,,,N,0,,,,,,,
17000004,เนื้อสันนอก ออสเตรเลีย,เนื้อสันนอก ออสเตรเลีย,Kg,0,0,540,,,,N,0,,,,,,,
'10000002,BEEF TENDERLOIN LOCAL,เนื้อสันในวัวไทย,KG,,,265,,,,N,0,,,,,,,
'10000007,BEEF TENDERLOIN LOCAL (AAA),เนื้อสันในวัวโคขุนแต่ง,KG,,,265,,,,N,0,,,,,,,
'10000003,BEEF TOP ROUND,เนื้อสะโพกวัวไทย,KG,,,220,,,,N,0,,,,,,,
10000011,เนื้อสะโพกโคขุน(หั่นชิ้น),เนื้อสะโพกโคขุน(หั่นชิ้น),Kg,,,220,,,,N,0,,,,,,,
'17000001,RIBEYE AUS EBONY CHOICE 5-8 KG.,เนื้อริบอายออสสเตรเลีย 5-8 กก.,KG,,,650,,,,N,0,,,,,,,
17080011,SMOKED SALMON SILCE,เนื้อปลาแซลมอนรมควันสไลด์,KG,,,740,,,,N,0,,,,,,,
'10000005,เนื้อน่องลาย,เนื้อน่องลาย,KG,,,285,,,,N,0,,,,,,,
17000005,เนื้อทีโบน(ตัดชิ้น) 250ก.ออสเตรเลีย,เนื้อทีโบน(ตัดชิ้น) 250ก.ออสเตรเลีย,Kg,0,0,750,,,,N,0,,,,,,,
'10000006,BEEF MEAT GROUND,เนื้อไทยบด,KG,,,195,,,,N,0,,,,,,,
'14010011,BUTTER COOKING ALLOWRIE UN-SALT 5 KG.,เนยจืดอลาวรี่ 5 กก./แท่ง,BOX,,,690,,,,A,7,,,,,,,
'14010003,BUTTER UN-SALT ALLOWRIE 8G.(1x100),เนยจืดตลับอลาวรี่ 8ก.(1x100),BOX,,,385,,,,A,7,,,,,,,
'14010002,BUTTER SALT ALLOWRIE 8G.(1x100),เนยเค็มตลับอลาวรี่ 8ก.(1x100),BOX,,,385,,,,A,7,,,,,,,
14020012,CHEESE CHEDDAR 84 SLICE WHITE(1KG/PACK ),เชดด้าชีส 84 สไลด์สีขาว(แพ็คละ 1 กก.),PACK,,,350,,,,A,7,,,,,,,
14020008,CHEESE CHEDDAR 84 SLICE(ANCHOR)(1 PACK=1.04KG),เชดด้าชีส 84 สไลด์ ANCHOR(1PACK=1.04KG),PACK,,,350,,,,A,7,,,,,,,
'10020013,MIXED OFFAL CHICKEN,เครื่องในไก่,KG,,,110,,,,N,0,,,,,,,
