SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'12010054,MUSHROOM SHIMEJI WHITE,เห็ดชิเมจิขาว,PACK,,,19,,,,N,0,,
'12010053,MUSHROOM SHIMEJI BLACK,เห็ดชิเมจิดำ,PACK,,,19,,,,N,0,,
'12010010,CARROT,แครอท,KG,,,24,,,,N,0,,
'12010077,TOMATO RED,มะเขือเทศท้อ,KG,,,26,,,,N,0,,
'12010114,CABBAGE  WHITE,กะหล่ำปลีขาว,KG,,,33,,,,N,0,,
'12010103,RED CABBAGE,กะหล่ำม่วง,KG,,,36,,,,N,0,,
'12010057,ONION LARGE,หอมใหญ่,KG,,,36,,,,N,0,,
'12010060,POTATO LARGE,มันฝรั่งใหญ่,KG,,,37,,,,N,0,,
'12010120,BABY POTATO,เบบี้โปเต้โต้,KG,,,52,,,,N,0,,
'12010136,JAPANESE PUMPKIN,ฟักทองญี่ปุ่น,KG,,,52,,,,N,0,,
'12010093,CAULIFIOWER EXPORT,ดอกกะหล่ำนอก,KG,,,53,,,,N,0,,
'12010076,TOMATO QUEEN,มะเขือเทศราชินี,KG,,,53,,,,N,0,,
'12000039,LEMON YELLOW BIG,มะนาวเหลือง,KG,,,55,,,,N,0,,
'12010092,BROCCOLI,บล็อคโคลี่,KG,,,56,,,,N,0,,
'12010068,ROMAIN COS CHINESE,โรแมนคอส,KG,,,57,,,,N,0,,
'12010061,POTATO SWEET,มันเทศ,KG,,,58,,,,N,0,,
'12010089,มันม่วง,มันม่วง,KG,,,58,,,,N,0,,
'12010042,LETTUCE ICEBERG,กาดแก้ว,KG,,,59,,,,N,0,,
'12010122,BEETROOT,บีทรูท,KG,,,62,,,,N,0,,
'12010096,EGGPLANT PURPLE,มะเขือม่วงกลม,KG,,,62,,,,N,0,,
'12010117,ALFALFA SPROUTS 50G.,ต้นอ่อนอัลฟาฟ่า 50ก.,PACK,,,63,,,,N,0,,
'12010105,SHALLOT (CUT),หอมแดงพม่า(แกะ),KG,,,63,,,,N,0,,
'12010085,ZUCHINI,ซูกินีเขียว,KG,,,64,,,,N,0,,
'12010011,CELERY IMPORT,คื่นช่ายฝรั่ง,KG,,,65,,,,N,0,,
'12010115,CUCUMBER JAPANESE,แตงกวาญี่ปุ่น,KG,,,70,,,,N,0,,
'12010041,LETTUCE GREEN,กาดหอมสีเขียว,KG,,,70,,,,N,0,,
12000083,PASSION FRUIT,เสาวรสสด,KG,,,75,,,,,,,
'12010132,GARLIC LARGE,กระเทียมใหญ่,KG,,,75,,,,N,0,,
'12010087,กระเทียมจีนหัว(829336),กระเทียมจีนหัว(829336),KG,,,75,,,,N,0,,
'12010151,RED RADISH,เรดิช,KG,,,78,,,,N,0,,
'12010050,MUSHROOM ERYNJI 1KG.,เห็ดเออรินจิ 1 กก.,KG,,,78,,,,N,0,,
12010169,FENNEL,เฟนเนล,KG,,,87,,,,,,,
