SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
,คะน้าฮ่องกง,คะน้าฮ่องกง,KG,100,,,,,,N,0,,
,SHALLOT,หอมแดงไทย,KG,120,,,,,,N,0,,
,ASPARAGUS GREEN 1KG.,หน่อไม้ฝรั่งสด 1 กก.,KG,170,,,,,,N,0,,
,BROCCOLI,บล็อคโคลี่,KG,50,,,,,,N,0,,
,CAULIFIOWER EXPORT,ดอกกะหล่ำนอก,KG,60,,,,,,N,0,,
,FRILLICE ICEBERG,ฟิลเลย์ไอซ์เบิร์ก,CASE,115,,,,,,N,0,,
,GARLIC LARGE & TO LEVER OUT,กระเทียมใหญ่(แกะ),KG,70,,,,,,N,0,,
,PALM HEAD,ยอดมะพร้าว(หัว),KG,60,,,,,,N,0,,
,PARSLEY FRENCH,ผักชีฝรั่ง/พาสเลย์,KG,100,,,,,,N,0,,
,SNOW PEA,ถั่วลันเตา,KG,125,,,,,,N,0,,
,TAM LUNG,ตำลึง(เด็ด),PACK,70,,,,,,N,0,,
,TOMATO BIG BEEF,มะเขือเทศเนื้อ,KG,48,,,,,,N,0,,
,EGG PLANT SMALL ( SPLIT ),มะเขือพวง(เด็ด),KG,98,,,,,,N,0,,
,BAMBOO YELLOW FLAK,หน่อไม้เหลืองฝอย,KG,50,,,,,,N,0,,
,CABBAGE  WHITE,กะหล่ำปลีขาว,KG,25,,,,,,N,0,,
,CUCUMBER JAPANESE,แตงกวาญี่ปุ่น,KG,65,,,,,,N,0,,
,ACAEIAL INSUAVIS,ชะอม,KG,30,,,,,,N,0,,
,BABY CARROT,เบบี้เเครอท,KG,95,,,,,,N,0,,
,BAMBOO SHOOTS PICKLED KG.,หน่อไม้ดอง,KG,38,,,,,,N,0,,
,BEETROOT,บีทรูท,KG,45,,,,,,N,0,,
,BITTER CUCUMBER,มะระ,KG,35,,,,,,N,0,,
,BUTTER HEAD,บัตเตอร์เฮด,KG,90,,,,,,N,0,,
,GINGER BABY (323661),ขิงอ่อน(323661),KG,60,,,,,,N,0,,
,JAPANESE PUMPKIN,ฟักทองญี่ปุ่น,KG,80,,,,,,N,0,,
,KANANG,แขนง,KG,38,,,,,,N,0,,
,MANGO CREST,ยอดมะม่วงหิมพานต์,PACK,10,,,,,,N,0,,
,MUSHROOM FRESH SHITAKE 1KG.,เห็ดหอมสด 1 กก.,KG,140,,,,,,N,0,,
,OKRA,กระเจี๊ยบเขียว,KG,38,,,,,,N,0,,
,PICKLE NUT BIG HEADS,ถั่วดองหัวโต,PACK,150,,,,,,N,0,,
,PICKLED GINGE,ขิงดอง,KG,160,,,,,,N,0,,
,RED RADISH,เรดิช,KG,75,,,,,,N,0,,
,ROCKET,ร็อกเก็ต,KG,300,,,,,,N,0,,
,SHOWN LEAVES CUT,โชนหั่น,KG,60,,,,,,N,0,,
,SUNFLOWER SPROUTS 500 G. (208299),ต้นอ่อนทานตะวัน 500ก.(208299),KG,150,,,,,,N,0,,
,TOMATO RED CHERRY,มะเขือเทศเชอรี่สีแดง,KG,75,,,,,,N,0,,
,YAM BEAN WHOLE,มันแกวหัว,KG,30,,,,,,N,0,,
,ยอดกระถิน,ยอดกระถิน,KG,12,,,,,,N,0,,
,LOD CHONG SINGAPORE,ลอดช่องสิงค์โปร์,KG,80,,,,,,N,0,,
,LOOK CHID,ลูกชิด,KG,80,,,,,,N,0,,
,TUB TIM GOB,ทับทิมกรอบ,KG,220,,,,,,N,0,,
