SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'31000002,EDIBLE FLOWERS M/50-60 กรัม (MIX),ดอกไม้ทานได้ M/50-60 กรัม(คละสี),PACK,,,170,,,,N,0,,
