SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'12010054,MUSHROOM SHIMEJI WHITE,เห็ดชิเมจิขาว,PACK,,,12,,,,N,0,,
'12010053,MUSHROOM SHIMEJI BLACK,เห็ดชิเมจิดำ,PACK,,,14,,,,N,0,,
'12010023,CUCUMBER LARGE,แตงกวาใหญ่,KG,,,22,,,,N,0,,
'12000016,KIWI FRUIT (1x6)(192259),กีวี (1x6)(192259),PCS,,,22,,,,N,0,,
'12010081,TURNIP WHITE,หัวไชเท้า,KG,,,26,,,,N,0,,
'12010103,RED CABBAGE,กะหล่ำม่วง,KG,,,29,,,,N,0,,
'12010057,ONION LARGE,หอมใหญ่,KG,,,30,,,,N,0,,
'12010010,CARROT,แครอท,KG,,,30,,,,N,0,,
'12010129,CORN ON THE NO COB,ข้าวโพดฝัก(ไม่ปอกเปลือก),KG,,,32,,,,N,0,,
'12010060,POTATO LARGE,มันฝรั่งใหญ่,KG,,,33,,,,N,0,,
'12010061,POTATO SWEET,มันเทศ,KG,,,33,,,,N,0,,
'12020001,BANANA LEAVE,ใบตอง,Kg,,,35,,,,N,0,,
'12010082,WHITE LETTUCE,กาดขาว,KG,,,35,,,,N,0,,
'12010122,BEETROOT,บีทรูท,KG,,,38,,,,N,0,,
'12010114,CABBAGE  WHITE,กะหล่ำปลีขาว,KG,,,39,,,,N,0,,
'12000039,LEMON YELLOW BIG,มะนาวเหลือง,KG,,,42,,,,N,0,,
'12010105,SHALLOT (CUT),หอมแดงพม่า(แกะ),KG,,,49,,,,N,0,,
'12010157,TOU MEAU 200 G.,ต้นอ่อนโต้วเหมี่ยว 200ก.,PACK,,,50,,,,N,0,,
'12000018,LEMON FRUIT BIG ( NO SEED ),มะนาวใหญ่ไร้เม็ด,KG,,,55,,,,N,0,,
'12010120,BABY POTATO,เบบี้โปเต้โต้,KG,,,58,,,,N,0,,
'12010011,CELERY IMPORT,คื่นช่ายฝรั่ง,SET,,,60,,,,N,0,,
'12000040,AVOCADO(EACH),อโวคาโด(ลูก),PCS,,,65,,,,N,0,,
'12010077,TOMATO RED,มะเขือเทศท้อ,KG,,,65,,,,N,0,,
'12010117,ALFALFA SPROUTS 50G.,ต้นอ่อนอัลฟาฟ่า 50ก.,PACK,,,65,,,,N,0,,
12000083,PASSION FRUIT,เสาวรสสด,KG,,,68,,,,,,,
'12010134,GREEN COS LETTUCE HYDROPONIC 500G.(193982),สลัดกรีนคอส(ไฮโดรโปนิค)500ก.(193982),PACK,,,69,,,,N,0,,
'12010068,ROMAIN COS CHINESE,โรแมนคอส,KG,,,69,,,,N,0,,
'12010092,BROCCOLI,บล็อคโคลี่,KG,,,69,,,,N,0,,
'12010115,CUCUMBER JAPANESE,แตงกวาญี่ปุ่น,KG,,,69,,,,N,0,,
'12010085,ZUCHINI,ซูกินีเขียว,KG,,,69,,,,N,0,,
'12010132,GARLIC LARGE,กระเทียมใหญ่,KG,,,69,,,,N,0,,
'12010087,กระเทียมจีนหัว(829336),กระเทียมจีนหัว(829336),KG,,,69,,,,N,0,,
'12010050,MUSHROOM ERYNJI 1KG.,เห็ดเออรินจิ 1 กก.,KG,,,75,,,,N,0,,
'12010151,RED RADISH,เรดิช,KG,,,75,,,,N,0,,
'12010042,LETTUCE ICEBERG,กาดแก้ว,KG,,,75,,,,N,0,,
12010169,FENNEL,เฟนเนล,KG,,,75,,,,,,,
'12000022,ORANGE SUNQUID KG,ส้มซันควิด,KG,,,79,,,,N,0,,
'12010096,EGGPLANT PURPLE,มะเขือม่วงกลม,KG,,,79,,,,N,0,,
'12010136,JAPANESE PUMPKIN,ฟักทองญี่ปุ่น,KG,,,79,,,,N,0,,
'12010093,CAULIFIOWER EXPORT,ดอกกะหล่ำนอก,KG,,,79,,,,N,0,,
'12010041,LETTUCE GREEN,กาดหอมสีเขียว,KG,,,79,,,,N,0,,
'12010039,LEEK ( TON KRA THIAM ),ต้นกระเทียม,KG,,,80,,,,N,0,,
'12010118,BABY CARROT,เบบี้เเครอท,KG,,,85,,,,N,0,,
'12010098,GARLIC LARGE & TO LEVER OUT,กระเทียมใหญ่(แกะ),KG,,,90,,,,N,0,,
'12010076,TOMATO QUEEN,มะเขือเทศราชินี,KG,,,95,,,,N,0,,
'12010156,TOMATO RED CHERRY,มะเขือเทศเชอรี่สีแดง,KG,,,95,,,,N,0,,
'12010109,TOMATO BIG BEEF,มะเขือเทศเนื้อ,KG,,,98,,,,N,0,,
'12010072,SWEET PEA /KG,ถั่วลันเตาหวาน/กก.,KG,,,98,,,,N,0,,
'12010006,BELL PEPPER GREEN,พริกยักษ์เขียว,KG,,,100,,,,N,0,,
'12010090,SHALLOT,หอมแดงไทย,KG,,,105,,,,N,0,,
'12010064,RADICHIO,เรดิชิโอ้,KG,,,105,,,,N,0,,
'12000005,BLUEBERRY FRESH 125G.(103133),บลูเบอรี่สด 125ก.(103133),PACK,,,105,,,,N,0,,
'12010008,BELL PEPPER YELLOW,พริกยักษ์เหลือง,KG,,,110,,,,N,0,,
'12010007,BELL PEPPER RED,พริกยักษ์แดง,KG,,,110,,,,N,0,,
'12010088,คะน้าฮ่องกง,คะน้าฮ่องกง,KG,,,110,,,,N,0,,
'12010066,RED OAK 0.5 KG.,เรดโอ๊ด 0.5 กก.,KG,,,120,,,,N,0,,
'12010097,FRILLICE ICEBERG,ฟิลเลย์ไอซ์เบิร์ก,KG,,,120,,,,N,0,,
