SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'14000002,MILK FRESH DUTCH 5L.(13 Free 1),นมสดจืดดัชมิลล์ 5 ลิตร (13 ฟรี 1),GAL,,,197,,,,N,0,,
'14000012,MILK FRESH 2L.(107753),นมสด 2 ลิตร(107753),GAL,,,89,,,,N,0,,
'14040002,YOGHURT PLAIN DUTCH  5KG.(4 Free 1),โยเกริต์รสธรรมชาติดัชมิลล์ 5 กก.(4 ฟรี 1),GAL,,,270,,,,A,7,,
