SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment,,,,,
'11000007,ROASTED FISH,ปลาย่าง,KG,,,175,,,,N,0,,,,,,,
'10010002,PORK BONE ( SPRIA ) SLICED,ซี่โครงหมูสับ,KG,,,180,,,,N,0,,,,,,,
'11010006,PRAWN WHITE  MEDIUM 60-65 PCS/KG.,กุ้งขาวกลาง 60-65 ตัว/กก.,KG,,,195,,,,N,0,,,,,,,
'11010017,กุ้งขาวเล็กแกะเปลือก,กุ้งขาวเล็กแกะเปลือก,KG,,,195,,,,N,0,,,,,,,
'11010016,PRAWN WHITE  SMALL,กุ้งขาวเล็ก,KG,,,195,,,,N,0,,,,,,,
'10010001,PORK BELLY,หมูสามชั้น,KG,,,200,,,,N,0,,,,,,,
'11020008,SQUID SLICED,หมึกกล้วยหั่น,KG,,,200,,,,N,0,,,,,,,
'11010002,PRAWN IQF SIZE 41-50 PCS/KG.(816722),กุ้งขาวแช่แข็ง 41-50 ตัว/กก.(816722),KG,,,200,,,,N,0,,,,,,,
'11000008,SEA BASS CUT,ปลากระพงขาว(หั่นรวมหัว),KG,,,210,,,,N,0,,,,,,,
'11010014,PRAWN WHITE  MEDIUM 45-50 PCS,กุ้งขาวกลาง 45-50 ตัว/กก.,KG,,,212,,,,N,0,,,,,,,
'11010013,PRAWN WHITE  FARM 40-45 PCS/KG.,กุ้งขาวเลี้ยงกลาง 40-45 ตัว/กก.,KG,,,212,,,,N,0,,,,,,,
'11040008,เนื้อหอยแครงลวก,เนื้อหอยแครงลวก,KG,,,220,,,,N,0,,,,,,,
'11000010,เนื้อปลาสากแล่,เนื้อปลาสากแล่,KG,,,220,,,,N,0,,,,,,,
'11020007,SQUID MIDDLE 13-15 ตัว/กก.,หมึกกล้วยกลางไม่ลอก 13-15 ตัว/กก.,KG,,,230,,,,N,0,,,,,,,
'11010005,PRAWN WHITE  BIG 30-35 PCS(ขอสดๆ),กุ้งขาวใหญ่เลี้ยงสดๆ 30-35 ตัว/กก.,KG,,,236,,,,N,0,,,,,,,
11020011,หมึกกล้วยใหญ่(ไม่ลอก) 10-12 ตัว/กก.,หมึกกล้วยใหญ่(ไม่ลอก) 10-12 ตัว/กก.,Kg,,,250,,,,N,0,,,,,,,
'11000004,GARUPA WHOLE SIZE 1KG.,ปลาเก๋าตัว 1 กก./ตัว,KG,,,255,,,,N,0,,,,,,,
'11000032,ปลากระพงขาวใหญ่แล่,ปลากระพงขาวใหญ่แล่,KG,,,260,,,,N,0,,,,,,,
'11010015,PRAWN WHITE  PEELED 46-55 PCS,กุ้งขาวเด็ดหัวเว้นหางผ่าหลัง 46-55 ตัว/กก.,KG,,,275,,,,N,0,,,,,,,
'11020003,CUTTLE FISH,หมึกหอมกลาง (ไม่ลอก),KG,,,290,,,,N,0,,,,,,,
'11020006,SQUID LARGE 7-8 ตัว/กก.,หมึกกล้วยใหญ่ไม่ลอก 7-8 ตัว/กก.,KG,,,305,,,,N,0,,,,,,,
11020010,หมึกกล้วยใหญ่(ไม่ลอก) 8-10 ตัว/กก.,หมึกกล้วยใหญ่(ไม่ลอก) 8-10 ตัว/กก.,Kg,,,305,,,,N,0,,,,,,,
'11020001,CUTTLE FISH LARGE W 3-4 PCS/KG.,หมึกหอมใหญ่ลอก 3-4 ตัว/กก.,KG,,,310,,,,N,0,,,,,,,
'11010004,RIVER PRAWN 20-25 PCS/KG.,กุ้งแม่น้ำ 20-25 ตัว/กก.,KG,,,340,,,,N,0,,,,,,,
'11020002,SQUID LOLIGO  M & S 3-5 ตัว/กก.,หมึกศอกไม่ลอก 3-5 ตัว/กก.,KG,,,355,,,,N,0,,,,,,,
17080035,ปลาแซลมอนนอร์เวย์แช่แข็ง 5-6กก./ตัว,ปลาแซลมอนนอร์เวย์แช่แข็ง 5-6กก./ตัว,KG,,,390,,,,N,0,,,,,,,
'11040002,GREEN SHELL MUSSEL NZ,หอยแมลงภู่นิวซีแลนด์,KG,,,420,,,,N,0,,,,,,,
'11010012,ROCK LOBSTER 6-8 PCS,กั้งกระดาน 6-8 ตัว/กก.,KG,,,450,,,,N,0,,,,,,,
'11010011,ROCK LOBSTER 4-5 PCS/KG.,กั้งหินใหญ่ 4-5 ตัว/กก.,KG,,,510,,,,N,0,,,,,,,
'11010003,RIVER PRAWN 10-15 PCS/KG.,กุ้งแม่น้ำ 10-15 ตัว/กก.,KG,,,560,,,,N,0,,,,,,,
'11010009,RIVER PRAWN 10-12 PCS,กุ้งแม่น้ำ 10-12 ตัว/กก.,KG,,,560,,,,N,0,,,,,,,
'11000019,FRESH SALMON 4-5 KG,ปลาแซลมอนสด 4-5กก./ตัว,KG,,,630,,,,N,0,,,,,,,
'11030003,CRAB MEAT AA,เนื้อปูเกรด AA,KG,,,660,,,,N,0,,,,,,,
'11010008,PHUKET LOBSTER 200-400 GR.,กุ้งมังกร 200-400 กรัม,KG,,,900,,,,N,0,,,,,,,
'11010001,PHUKET LOBSTER 400-700G.,กุ้งมังกร 400-700 กรัม,KG,,,1200,,,,N,0,,,,,,,
