SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'12010053,MUSHROOM SHIMEJI BLACK,เห็ดชิเมจิดำ,PACK,,,14.5,,,,N,0,,
'12010054,MUSHROOM SHIMEJI WHITE,เห็ดชิเมจิขาว,PACK,,,14.5,,,,N,0,,
'12010010,CARROT,แครอท,KG,,,23.5,,,,N,0,,
'12000016,KIWI FRUIT (1x6)(192259),กีวี (1x6)(192259),PCS,,,29,,,,N,0,,
'12010103,RED CABBAGE,กะหล่ำม่วง,KG,,,33,,,,N,0,,
'12010060,POTATO LARGE,มันฝรั่งใหญ่,KG,,,34,,,,N,0,,
'12010057,ONION LARGE,หอมใหญ่,KG,,,35,,,,N,0,,
'12010114,CABBAGE  WHITE,กะหล่ำปลีขาว,KG,,,42,,,,N,0,,
'12010089,มันม่วง,มันม่วง,KG,,,48,,,,N,0,,
'12010061,POTATO SWEET,มันเทศ,KG,,,48,,,,N,0,,
'12010120,BABY POTATO,เบบี้โปเต้โต้,KG,,,49,,,,N,0,,
'12000039,LEMON YELLOW BIG,มะนาวเหลือง,KG,,,53,,,,N,0,,
'12010136,JAPANESE PUMPKIN,ฟักทองญี่ปุ่น,KG,,,59,,,,N,0,,
'12010122,BEETROOT,บีทรูท,KG,,,59,,,,N,0,,
'12010066,RED OAK 0.5 KG.,เรดโอ๊ด 0.5 กก.,KG,,,120,,,,N,0,,
'12010033,GREEN OAK 0.5 KG.,กรีนโอ๊ด 0.5 กก.,KG,,,120,,,,N,0,,
'12010117,ALFALFA SPROUTS 50G.,ต้นอ่อนอัลฟาฟ่า 50ก.,PACK,,,63,,,,N,0,,
'12010077,TOMATO RED,มะเขือเทศท้อ,KG,,,65,,,,N,0,,
'12010105,SHALLOT (CUT),หอมแดงพม่า(แกะ),KG,,,68,,,,N,0,,
'12010050,MUSHROOM ERYNJI 1KG.,เห็ดเออรินจิ 1 กก.,KG,,,69,,,,N,0,,
