SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'11010020,กุ้งขาวสด 60-70 ตัว/กก.,กุ้งขาวสด 60-70 ตัว/กก.,Kg,,,190,,,,N,0,,
'11010021,กุ้งขาวสด 30-33 ตัว/กก.,กุ้งขาวสด 30-33 ตัว/กก.,Kg,,,280,,,,N,0,,
'11010022,กุ้งขาวสด 20-25 ตัว/กก.,กุ้งขาวสด 20-25 ตัว/กก.,Kg,,,290,,,,N,0,,
11010023,กุ้งขาวสด(แกะเปลือกไว้หาง) 60-70 ตัว/กก.,กุ้งขาวสด(แกะเปลือกไว้หาง) 60-70 ตัว/กก.,KG,,,200,,,,N,0,,
11010024,กุ้งขาวสด(แกะเปลือกไว้หาง) 30-33 ตัว/กก.,กุ้งขาวสด(แกะเปลือกไว้หาง) 30-33 ตัว/กก.,KG,,,290,,,,N,0,,
