SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment
'16010031,SHUMAI PORK (1*25) 500G.,ขนมจีบหมู (1*25) 500ก.,Pack,,,80,,,,N,0,,
'16010032,SHUMAI SEAWEED PORK (1*25) 500G.,ขนมจีบสาหร่ายหมู (1*25) 500ก.,Pack,,,80,,,,N,0,,
'16010033,SHUMAI CHICKEN HALAL (1*25) 500G.,ขนมจีบไก่ฮาลาล(1*25) 500ก.,Pack,,,80,,,,N,0,,
'16010034,BUN PORK RED SMALL  (1*12) 400G.,ซาลาเปาไส้หมูแดง-ลูกเล็ก (1*12) 400ก.,Pack,,,100,,,,N,0,,
'16010035,BUN PORK SMALL(1*12) 400G.,ซาลาเปาไส้หมูสับ-ลูกเล็ก (1*12)400ก.,Pack,,,100,,,,N,0,,
'16010036,BUN CHICKEN HALAL SMALL(1*12)400G.,ซาลาเปาไส้ไก่ฮาลาล-ลูกเล็ก (1*12)400ก.,Pack,,,100,,,,N,0,,
'16010037,BUN BLACK HALAL SMALL(1*12) 400G.,ซาลาเปาถั่วดำฮาลาล-ลูกเล็ก(1*12)400ก.,Pack,,,80,,,,N,0,,
'16010038,BUN TARO HALAL SMALL(1*12) 400G.,ซาลาเปาเผือกฮาลาล-ลูกเล็ก(1*12)400ก.,Pack,,,80,,,,N,0,,
'16010039,BUN CREAM HALAL SMALL(1*12)400G.,ซาลาเปาครีมฮาลาล-ลูกเล็ก(1*12)400ก.,Pack,,,80,,,,N,0,,
