SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment,,,,,
'26000005,JUICE MANDARIN JUICE MALEE 200 ML. (1x24)/(104254),น้ำผลไม้-ส้มแมนดารินมาลี 200 มล.(1x24)/(104254),CASE,,,390,,,,A,7,,,,,,,
'14020009,CHEESE EDAM BALL 1-2 KG.(9040802),อีดัมชีสบอล 1-2 กก./ลูก(9040802),KG,,,390,,,,A,7,,,,,,,
'15080041,DARK CHOCOLATE COCAO BERRY 58%  5KG./BAG,ดาร์กช็อกโกแลต 58% ยี่ห้อ COCAO BERRY 5กก./ถุง พาทิสซิเยอร์ 1 กก.,BAG,,,400,,,,A,7,,,,,,,
15010018,CHERRIES STEM MARASCHINO OLIVIA 737G.(823133),เชอร์รี่ก้านมาราสชิโนโอลิเวีย 737ก.(823133),BTL,0,0,410,,,,A,7,,,,,,,
15070004,CEREAL KOKO KRUNCH NESTLE 1.5KG.(180842),ซีเรียล-โกโก้ครั้นซ์เนสท์เล่ 1.5 กก.(180842) 1400 กรัม,BAG,,,410,,,,A,7,,,,,,,
'15130041,DAMIGRADE BROWN SAUCE 1KG.(1x6)/(14404),ผงเดมิเกรชบราวซอส คนอร์ 1 กก.(1x6)/(14404),BOX,,,440,,,,A,7,,,,,,,
'15080044,DARK CHOCOLATE STICK 400 COCAO BARRY 1.6 KG/PCS,ดาร์คช็อกโกแลตสติ๊ก 400 โกโก้แบรี่ 1.6 กก./ชิ้น 2 กก.,BOX,,,550,,,,A,7,,,,,,,
15010228,มะกอกดำไม่มีเมล็ด 4.3กก.ตราคริสโบ้,มะกอกดำไม่มีเมล็ด 4.3กก.ตราคริสโบ้,Can,0,0,650,,,,A,7,,,,,,,
'15050009,FLOUR BREAD 22.5 KG.(184696),แป้งทำขนมปัง หงษ์ขาว 22.5กก.(184696),SACK,,,690,,,,A,7,,,,,,,
'15050016,FLOUR KITE ALL PURPOSE 22.5KG. (184692),แป้งสาลี ตราว่าว 22.5 กก.(184692),SACK,,,690,,,,A,7,,,,,,,
'15120026,COCONUT CREAM A-ROI-DEE 1000ML.(1x12)/(156265),น้ำกะทิ อร่อยดี 1000 มล.(1x12)/(156265),CASE,,,720,,,,A,7,,,,,,,
'15100001,JAM BLUBERRY IMPERIAL 4.5 KG.,แยมบลูเบอรี่ อิมพีเรียล 4.5 กก.,TANK,,,730,,,,A,7,,,,,,,
'14020017,CHEESE CREAM PHILADELPHIA 2 KG. (15093),ครีมชีสฟิลาเดเฟีย 2 กก.(15093),PACK,,,740,,,,A,7,,,,,,,
'14020005,CHEESE PARMESAN BLOCK 1.3KG.,พาร์มีซานชีส(แท่ง) 1.3 กก.,KG,,,780,,,,A,7,,,,,,,
'15050010,FLOUR BUA DAENG 22.5 KG.(184666),แป้งบัวแดง 22.5 กก.(184666),SACK,,,870,,,,A,7,,,,,,,
'14010009,BUTTER UNSALTED COMPOUND ALLOWRIE 5KG.(65650),เนยจืดอลาวรี่คอมพาวด์บัตเตอร์ 5กก.(65650),BOX,,,883,,,,A,7,,,,,,,
'15050011,FLOUR CAKE 22.5 KG./ SACK (184671),แป้งเค้กพัดโบก  22.5 KG./กระสอบ(184671),SACK,,,890,,,,A,7,,,,,,,
'15010003,BAKED BEANS IN TOMOTO 425G.(1x24)/(230091),ถั่วขาวในน้ำมะเขือเทศ 425ก.(1x24)/(230091),CASE,,,1040,,,,A,7,,,,,,,
15110010,น้ำมันมะกอกเพียว 100% ขนาด 5 ลิตร ตราซาโบรโซ่(115214),น้ำมันมะกอกเพียว 100% ขนาด 5 ลิตร ตราซาโบรโซ่(115214),Gal,0,0,"1,810",,,,A,7,,,,,,,
'15110007,OLIVE OIL SABROSO EXTRA VIRGIN 5L. (44C02),น้ำมันมะกอกซาโบรโซ่เอ๊กตร้าเวอร์จิน 5ล.(44C02),GAL,,,2000,,,,A,7,,,,,,,
'14010012,BUTTER DAIRY 82% GREEN CORMAN  2KG.(1x5),เนยแผ่นแดรี่บัตเตอร์ 82% เขียวคอร์แมน 2 กก.(1x5),CASE,,,6430,,,,A,7,,,,,,,
'15100002,JAM ORANGE IMPERIAL 4.5 KG.,แยมส้ม อิมพีเรียล 4.5 กก.,TANK,,,330,,,,A,7,,,,,,,
'15100003,JAM PINEAPPLE IMPERIAL 4.5 KG.,แยมสัปปะรด อิมพิเรียล 4.5 กก.,TANK,,,330,,,,A,7,,,,,,,
15080112,PURPLE SWEET POTATO POWDER 100G.,ผงมันม่วง 100% สายพันธุ์โอกินาว่า 100ก.,Pack,0,0,200,THB,0,0,N,0,,,,,,,
15080111,STRAWBERRY POWDER 100% 100G.,ผงสตรอว์เบอร์รี่ 100% 100ก.,Pack,0,0,250,THB,0,0,N,0,,,,,,,
15080062,SPARKEL GOLD EDICOR LUSTER COLOR 2.5G.,ผงสีทองประกาย SPARKEL GOLD EDICOR 2.5ก.,BTL,0,0,200,THB,0,0,N,0,,,,,,,
15080045,FOOD COLOR PUMP POWDER GOLD 50G.,สเปรย์พ่นตกแต่งอาหาร-สีทองกลิตเตอร์ 50ก.,BTL,0,0,450,THB,0,0,N,0,,,,,,,
